idx,membership,cut_T,cut_T_rep1_diff,cut_T_rep2_diff,cal_T,cal_T_rep1_diff,cal_T_rep2_diff,ppl_T,ppl_T_rep1_diff,ppl_T_rep2_diff,calppl_T,calppl_T_rep1_diff,calppl_T_rep2_diff,cut_200,cut_200_rep1_diff,cut_200_rep2_diff,cal_200,cal_200_rep1_diff,cal_200_rep2_diff,ppl_200,ppl_200_rep1_diff,ppl_200_rep2_diff,calppl_200,calppl_200_rep1_diff,calppl_200_rep2_diff,cut_300,cut_300_rep1_diff,cut_300_rep2_diff,cal_300,cal_300_rep1_diff,cal_300_rep2_diff,ppl_300,ppl_300_rep1_diff,ppl_300_rep2_diff,calppl_300,calppl_300_rep1_diff,calppl_300_rep2_diff,cb_const1,cb_const1_rep1_diff,cb_const1_rep2_diff,cb_const2,cb_const2_rep1_diff,cb_const2_rep2_diff,cb_const3,cb_const3_rep1_diff,cb_const3_rep2_diff,cbm_T,cbm_T_rep1_diff,cbm_T_rep2_diff,cbpm_T,cbm_200,cbm_200_rep1_diff,cbm_200_rep2_diff,cbpm_200,cbm_300,cbm_300_rep1_diff,cbm_300_rep2_diff,cbpm_300,lz_bins3,lz_bins3_rep1_diff,lz_bins3_rep2_diff,lz_bins4,lz_bins4_rep1_diff,lz_bins4_rep2_diff,lz_bins5,lz_bins5_rep1_diff,lz_bins5_rep2_diff,slope_600,slope_800,slope_1000,apen_600,apen_800,apen_1000,nei_delta
5,1,3.0069079122934874,-1.4045945314796096,-1.911853293985682,4.873755952627358,-2.276641373298703,-3.0988333011521476,20.22476638943133,-15.260262450980882,-17.235420437479394,32.78137490609249,-24.73464340395953,-27.936084310985557,2.981418029226438,-1.335336395754716,-1.8312324604057277,4.362516086882803,-1.9539113437881506,-2.6795239677995575,19.71575434772764,-14.529137455241488,-16.556975321523254,28.84878761174853,-21.259546717596,-24.2267506542877,2.852787725901524,-1.3088128502937708,-1.7950834620489027,4.480818417646373,-2.055726989990216,-2.8195028199720986,17.336042675519717,-12.652874340156364,-14.45629043211255,27.22938640133987,-19.873624618046644,-22.706215338396674,0.6161616161616161,-0.006161616161616146,-0.006161616161616146,0.48989898989898994,-0.009898989898989963,-0.009898989898989963,0.43434343434343436,-0.00934343434343432,-0.00934343434343432,0.43108504398826974,-0.13972340416396523,-0.20332355816226777,0.40294117647058825,0.43939393939393945,-0.15727807037630726,-0.20952816758185888,0.3756345177664975,0.42140468227424754,-0.12257329663150962,-0.19226118950450344,0.38926174496644295,24.0,1.0,1.0,37.0,-2.0,-2.0,44.0,-1.0,-1.0,-0.0009437949966080515,0.0003790862938363696,-0.00014919447151993972,0.004318553177289353,0.003546541887086363,0.004014366727024488,-1.8001704216003418
5,0,3.9019574855025665,-1.87017470109824,-2.5398660945613987,6.286487059976357,-3.0130592406582757,-4.092006485682253,49.49924839413836,-41.87157565374863,-45.59489810221227,79.74878907944513,-67.45976077548389,-73.4584469424531,3.9171057490248176,-1.8361444227149062,-2.5174196608767545,5.846426491081817,-2.7405140637535914,-3.757342777427992,50.25478413252911,-42.24261661182502,-46.200856941235884,75.0071404963121,-63.0486815101866,-68.95650289736699,3.9019574855025665,-1.87017470109824,-2.5398660945613987,6.286487059976357,-3.0130592406582757,-4.092006485682253,49.49924839413836,-41.87157565374863,-45.59489810221227,79.74878907944513,-67.45976077548389,-73.4584469424531,0.7939698492462312,0.001030150753768888,0.001030150753768888,0.6633165829145728,-0.018316582914572832,-0.018316582914572832,0.5276381909547738,0.012361809045226213,0.012361809045226213,0.44982698961937717,-0.12685635058656197,-0.19551168467116087,0.40625,0.44221105527638194,-0.10887772194304857,-0.1884547948423252,0.38383838383838387,0.44982698961937717,-0.12685635058656197,-0.19551168467116087,0.40625,22.0,-5.0,-5.0,35.0,-6.0,-6.0,43.0,-7.0,-7.0,-0.0005028611353983291,-0.0003935609761120291,-9.091109863967536e-05,0.0003149833039568506,-0.00014238108104080993,5.260203672641239e-06,-1.3234586715698242
4,1,3.0930775392327323,-1.3956137306302985,-1.9163682100419563,6.226587464599225,-2.8094707780008616,-3.857786984921062,22.044817477476922,-16.584735473964038,-18.801134748071412,44.37780250367903,-33.38626487569231,-37.84803596343787,3.214194503860857,-1.3941992078295458,-1.939719151665907,6.364741591803678,-2.7607905105535564,-3.8410280231008063,24.883240482437312,-18.711411064714376,-21.306416137733294,49.27374352957884,-37.05229913804827,-42.190923045016426,3.062659097355744,-1.373927647284425,-1.8919504143916863,6.125318194711488,-2.74785529456885,-3.7839008287833726,21.38434468119086,-15.97173449919947,-18.160067862084784,42.76868936238172,-31.94346899839894,-36.32013572416957,0.7035175879396984,0.0064824120603015345,0.0064824120603015345,0.5829145728643217,-0.0029145728643216184,-0.0029145728643216184,0.44723618090452266,0.0027638190954772934,0.0027638190954772934,0.4299674267100977,-0.1193983210190408,-0.18728053613588314,0.3921568627450981,0.4371859296482412,-0.1113713933073891,-0.17508242380516947,0.38888888888888884,0.4247491638795987,-0.1175705328278458,-0.18448220058705145,0.3825503355704698,24.0,-13.0,-13.0,36.0,-16.0,-16.0,42.0,-13.0,-13.0,-0.0009998133710697106,-0.00023846094463679721,-7.471376196485296e-05,0.010509645541675994,0.009335608471557677,0.011074048044940277,-0.9787318706512451
4,0,4.044688420690549,-1.8601875357565922,-2.537767857223071,6.467395190444279,-2.97441154194582,-4.057852157488666,57.09339414217511,-48.20718193822711,-52.58058168672229,91.2914677907876,-77.08254979970324,-84.07554939755087,4.343046771821065,-1.966466487468177,-2.705853374611146,6.530897401234684,-2.957092462358161,-4.06895244302428,76.94160610055593,-66.17358982524448,-71.80088481675443,115.70166330910665,-99.50915763194656,-107.9712553635405,4.0784625831655035,-1.8729052043822536,-2.558674695853222,6.372597786196099,-2.9264143818472714,-3.99792921227066,59.05460847265337,-49.97929992981994,-54.48335300163718,92.2728257385209,-78.09265614034365,-85.13023906505809,0.778894472361809,-0.008894472361808958,-0.008894472361808958,0.6884422110552764,-0.01344221105527632,-0.01344221105527632,0.5979899497487438,-0.007989949748743674,-0.007989949748743674,0.46178343949044587,-0.13268963980841086,-0.20754615135485266,0.43450479233226835,0.4522613065326633,-0.1089029105426883,-0.19349669885319754,0.43939393939393945,0.4682274247491639,-0.1343376083885629,-0.2090505615678513,0.4395973154362416,28.0,-8.0,-8.0,41.0,-10.0,-10.0,47.0,-6.0,-6.0,-0.0008075579185905774,0.00022365466694744822,-0.00011324936891705532,0.00793299696757721,0.006221560826102035,0.007600144971505962,-1.167912483215332
1,1,3.064023627891197,-1.3111898145069993,-1.8266427279035808,5.561868976715542,-2.3800945545942267,-3.315753647390195,21.41354418976888,-15.642610915673997,-17.966969480405453,38.87023782273264,-28.394739379538663,-32.61395546986642,3.2025020793454733,-1.3332453911055941,-1.879121234923577,5.165325934428183,-2.1503957921057975,-3.0308407014896406,24.593989390033073,-18.11051402577511,-20.837890669502734,39.667724822633986,-29.21050649318566,-33.60950107984312,3.086603747562421,-1.3262115324657293,-1.8391649344844287,5.479178250110807,-2.3542216552646087,-3.264789824528572,21.90256487538955,-16.08784730816243,-18.421149900666975,38.8802926782063,-28.558308831057566,-32.70026609585854,0.6633165829145728,-0.013316582914572828,-0.013316582914572828,0.5025125628140703,0.01748743718592971,0.01748743718592971,0.4170854271356784,0.012914572864321627,0.012914572864321627,0.3873873873873874,-0.08603806205005604,-0.14263214263214263,0.35843373493975905,0.40703517587939697,-0.11129582750846967,-0.16329560993615821,0.36868686868686873,0.39799331103678925,-0.10250082355765733,-0.15550165363968138,0.37248322147651003,27.0,-13.0,-13.0,34.0,-11.0,-11.0,43.0,-12.0,-12.0,-0.00018144284782572746,-0.0005080091243608677,-0.0002616541307222765,0.004302757471064567,0.004271507153876364,0.004003053097116016,-1.0729320049285889
1,0,3.6146403047062408,-1.715754105133663,-2.3300817523889195,6.510707536790157,-3.0904245628612372,-4.196954481712572,37.13798516440577,-30.459533328655432,-33.52491254182739,66.89311785636943,-54.863858224505876,-60.38523403618307,3.5882318103732773,-1.6037796592564066,-2.2421494615178874,6.407556804237995,-2.8638922486721548,-4.003838324139085,36.17006381873962,-28.895003159105215,-32.32772077234181,64.58939967632074,-51.59821992697359,-57.72807280775322,3.6146403047062408,-1.715754105133663,-2.3300817523889195,6.510707536790157,-3.0904245628612372,-4.196954481712572,37.13798516440577,-30.459533328655432,-33.52491254182739,66.89311785636943,-54.863858224505876,-60.38523403618307,0.7085427135678393,0.011457286432160707,0.011457286432160707,0.5678391959798995,0.007160804020100442,0.007160804020100442,0.4824120603015075,0.007587939698492474,0.007587939698492474,0.4295302013422819,-0.12299753802569902,-0.18957484419942483,0.4107744107744108,0.44221105527638194,-0.14145917557713383,-0.19513259116953718,0.398989898989899,0.4295302013422819,-0.12299753802569902,-0.18957484419942483,0.4107744107744108,23.0,-12.0,-12.0,34.0,-18.0,-18.0,45.0,-17.0,-17.0,-0.00025635252034690765,-0.0002835607456881441,-0.00021369778681981137,0.008840074083160232,0.010381466981270293,0.009809269016846756,-0.48680973052978516
8,1,3.0349815193464,-1.3946405801641322,-1.6947021874585944,5.413040631907865,-2.4874109048814828,-3.022585719623121,20.800593487360693,-15.643666076196777,-16.980483052355595,37.098894012089204,-27.901257244125855,-30.28553687259959,2.720649867800612,-1.182916977126566,-1.6380033105945075,4.690775634138987,-2.0395120295285625,-2.824143638956048,15.19019065381708,-10.536163540493076,-12.237707518104287,26.189983885891518,-18.165799207746684,-21.099495720869463,2.8497294905193673,-1.3050228008248783,-1.793175081682154,5.119274533867127,-2.3443523368111587,-3.2212726018242286,17.28310596414362,-12.596509165876178,-14.406663115270083,31.047495743970575,-22.628459579418283,-25.880233141203746,0.6080402010050252,-0.0030402010050252226,-0.0030402010050252226,0.49246231155778897,-0.007462311557788981,-0.0024623115577889765,0.38190954773869346,0.0030904522613065533,0.008090452261306558,0.4209245742092458,-0.13295373581313397,-0.17068019493260844,0.4365853658536586,0.4170854271356784,-0.14640873540635513,-0.19337925017407576,0.3737373737373737,0.4247491638795987,-0.15095951446390588,-0.20895383573721826,0.3959731543624161,22.0,-5.0,-6.0,33.0,-8.0,-8.0,42.0,-11.0,-9.0,-0.00034117724983632786,6.304791298959915e-05,-0.0001314541594177978,0.017937118617077807,0.015025521448663426,0.01703480857567108,-1.181636095046997
8,0,3.943543607172584,-1.8064770325739703,-2.4976719289981224,6.134401166712908,-2.810075384003954,-3.88526744510819,51.6011318421627,-43.1265901464808,-47.35558055741366,80.26842731003086,-67.08580689452569,-73.66423642264346,3.876250818147132,-1.7712369764726907,-2.448383954659175,5.873107300222927,-2.6836923885949853,-3.7096726585745072,48.24300379224415,-40.03578718181417,-44.07320883578876,73.09546029127901,-60.66028360880934,-66.77758914513447,3.943543607172584,-1.8064770325739703,-2.4976719289981224,6.134401166712908,-2.810075384003954,-3.88526744510819,51.6011318421627,-43.1265901464808,-47.35558055741366,80.26842731003086,-67.08580689452569,-73.66423642264346,0.7537688442211055,-0.0037688442211054607,0.011231155778894553,0.6030150753768844,0.011984924623115623,0.006984924623115618,0.542713567839196,-0.0027135678391959628,-0.007713567839196078,0.43881856540084385,-0.11250277592715963,-0.18916919653688868,0.44491525423728817,0.44221105527638194,-0.13143411292049223,-0.19513259116953718,0.4545454545454546,0.43881856540084385,-0.11250277592715963,-0.18916919653688868,0.44491525423728817,27.0,-2.0,-5.0,39.0,-6.0,-7.0,51.0,-5.0,-7.0,8.422573279561616e-06,-4.2235684510059845e-05,0.00011511795768540167,-4.537263278781012e-05,4.0869005880850295e-05,6.618974063954397e-05,-0.7221133708953857
9,1,3.11692752359525,-1.3817354000919275,-1.9194743887190033,5.131527020553155,-2.2748082806391485,-3.1601102741105542,22.576905958849913,-16.90688891614434,-19.26523416724074,37.169296395667544,-27.83451223999373,-31.717153811920735,3.3941218936862656,-1.4817919271244295,-2.0868065415202284,5.065853572666068,-2.2116297419767608,-3.1146366291346697,29.788484530719007,-23.019642916457578,-26.092247245865565,44.460424672714936,-34.35767599471281,-38.9436526057695,3.109144270641653,-1.3816828702292017,-1.9022789892961303,5.118713128495405,-2.274721798548076,-3.131800775060703,22.401866261626473,-16.77551355469116,-19.058877380735005,36.881121284385046,-27.618223535162272,-31.377420078039336,0.7638190954773869,0.0061809045226131065,-0.013819095477386911,0.5979899497487438,-0.002989949748743781,0.012010050251256232,0.48743718592964824,-0.012437185929648265,-0.0024371859296482556,0.4163568773234201,-0.09353684021766873,-0.15554105532094786,0.332089552238806,0.4170854271356784,-0.09127089079482631,-0.15164302312900058,0.3535353535353535,0.4163568773234201,-0.09539212778724193,-0.15554105532094786,0.32835820895522383,26.0,-3.0,-3.0,38.0,-7.0,-6.0,46.0,-5.0,-5.0,-0.0005470022236331398,-0.0005950315383116383,-0.00016795642512138024,0.014187176285211045,0.012753707707002349,0.01451198622619998,-1.450817584991455
9,0,3.88836820824558,-1.7782022486370015,-2.4551019406473475,6.568189540955372,-3.00372001458953,-4.147131656498899,48.83113922558842,-40.581528952471444,-44.63876896936881,82.48503247565613,-68.54987998728285,-75.40332596177166,4.149344958252644,-1.8894848537658864,-2.617678552641717,6.433092958531231,-2.9294338818075762,-4.0584163606848325,63.392461985875826,-53.810713356519116,-58.7665829921186,98.28288679980749,-83.42746256824668,-91.11098138312961,3.88836820824558,-1.7782022486370015,-2.4551019406473475,6.568189540955372,-3.00372001458953,-4.147131656498899,48.83113922558842,-40.581528952471444,-44.63876896936881,82.48503247565613,-68.54987998728285,-75.40332596177166,0.8090452261306533,0.005954773869346619,0.0009547738693467256,0.6934673366834171,-0.018467336683417046,-0.013467336683417153,0.5778894472361809,-0.012889447236180906,0.007110552763819111,0.4538152610441767,-0.13317397847904644,-0.20281392593069203,0.39919354838709675,0.4522613065326633,-0.1189279731993299,-0.18848835160778854,0.4242424242424242,0.4538152610441767,-0.13317397847904644,-0.20281392593069203,0.39919354838709675,27.0,1.0,0.0,39.0,2.0,-2.0,49.0,-1.0,-2.0,-0.0005293453441032401,-0.00046263261847546034,-0.0006177028897384883,0.004705417617987706,0.005344699773748296,0.005443715937881954,-1.146254062652588
