text_index,membership_label,set_split,edgington_score,logistic_score,bestpv_score,cut_T,cut_T_rep1_diff,cut_T_rep2_diff,cal_T,cal_T_rep1_diff,cal_T_rep2_diff,ppl_T,ppl_T_rep1_diff,ppl_T_rep2_diff,calppl_T,calppl_T_rep1_diff,calppl_T_rep2_diff,cut_200,cut_200_rep1_diff,cut_200_rep2_diff,cal_200,cal_200_rep1_diff,cal_200_rep2_diff,ppl_200,ppl_200_rep1_diff,ppl_200_rep2_diff,calppl_200,calppl_200_rep1_diff,calppl_200_rep2_diff,cut_300,cut_300_rep1_diff,cut_300_rep2_diff,cal_300,cal_300_rep1_diff,cal_300_rep2_diff,ppl_300,ppl_300_rep1_diff,ppl_300_rep2_diff,calppl_300,calppl_300_rep1_diff,calppl_300_rep2_diff,cb_const1,cb_const1_rep1_diff,cb_const1_rep2_diff,cb_const2,cb_const2_rep1_diff,cb_const2_rep2_diff,cb_const3,cb_const3_rep1_diff,cb_const3_rep2_diff,cbm_T,cbm_T_rep1_diff,cbm_T_rep2_diff,cbpm_T,cbm_200,cbm_200_rep1_diff,cbm_200_rep2_diff,cbpm_200,cbm_300,cbm_300_rep1_diff,cbm_300_rep2_diff,cbpm_300,lz_bins3,lz_bins3_rep1_diff,lz_bins3_rep2_diff,lz_bins4,lz_bins4_rep1_diff,lz_bins4_rep2_diff,lz_bins5,lz_bins5_rep1_diff,lz_bins5_rep2_diff,slope_600,slope_800,slope_1000,apen_600,apen_800,apen_1000
70,1,calib,,,,1.3823980346161513,0.048004518960847564,0.07264076255166585,5.613884701550956,0.19494518065807576,0.294992364996399,3.984445017309515,0.18675301021947055,0.2791707878239311,16.180734033708152,0.7583994195498001,1.1337057603093772,1.4053530205254485,0.057252488196575246,0.0902799866380195,5.707104339450907,0.23250095816414085,0.36662482378610317,4.07696573984228,0.22686030988639372,0.35194271161284885,16.556458431310723,0.9212741852703541,1.4292307678912035,1.41222337700757,0.05447696997908369,0.08514273379637771,5.735004689555132,0.22122964637847442,0.345762565295046,4.1050723886318,0.21764963434316043,0.3350511191695027,16.670598846516945,0.8838698565399081,1.3606344229688343,0.6683417085427136,0.0033417085427135396,0.0033417085427135396,0.6984924623115578,0.0034924623115578646,0.0034924623115578646,0.8090452261306532,0.004045226130653168,0.004045226130653168,0.6957831325301205,-0.00797626596612011,-0.010629693121182116,0.716012084592145,0.6934673366834171,-0.008287049281495151,-0.012709624919253981,0.7272727272727273,0.6923076923076923,-0.008860922049569786,-0.011807991785744876,0.714765100671141,15.0,5.0,5.0,17.0,4.0,4.0,25.0,9.0,9.0,-0.0004930153198720402,-0.0001902206792694745,-0.00010282150270612226,0.1308724375499244,0.13358216487600938,0.13705078710424967
60,1,calib,,,,1.485232808829353,0.012215087036607564,0.004432947948863619,5.040435752798828,0.04145435049431434,0.015044098944568596,4.4159933753627,0.05361362922767743,0.019532543415173187,14.986560195128536,0.18194861572542642,0.0662876079680288,1.5918720283113188,0.02178626921295268,0.038298952985770685,5.402337355922665,0.07393607898254029,0.12997518690446608,4.9129374830859405,0.10587705781945278,0.18460275142894034,16.67303980480347,0.3593150544896382,0.6264865028808941,1.6256349095469491,0.008561977820811695,0.017684019077286006,5.516918472556969,0.02905679087220303,0.060014269467009385,5.081644397707943,0.043323195846300955,0.08907398218343232,17.245580593796248,0.14702596385634337,0.30229044347290923,0.6130653266331658,0.0030653266331658324,0.0030653266331658324,0.6834170854271356,0.003417085427135591,0.003417085427135591,0.7537688442211056,0.0037688442211055717,0.0037688442211055717,0.6651162790697674,-0.008519028711881815,-0.015235627088590276,0.6806526806526807,0.6532663316582915,-0.010894069344214774,-0.014513301062910489,0.6666666666666666,0.6454849498327759,-0.008939090234002078,-0.010799811012607852,0.6543624161073825,17.0,7.0,7.0,26.0,13.0,13.0,33.0,13.0,13.0,-0.00028333281725796537,-0.00017081323435563968,-0.00015119255580442915,0.11235685017811115,0.1135928276425755,0.11407312872519793
2,1,calib,,,,1.270756235064902,0.006554798682495644,0.0014807140731161184,8.103133914504765,0.04179748250786197,0.009441955972727456,3.5635464223914464,0.02328194181399823,0.0052726887022847,22.7233934207039,0.14846017442432569,0.03362195003664681,1.1580489369534397,-0.02629284082601946,-0.02338732801403065,7.384441922651154,-0.16765954344903378,-0.14913218253102656,3.1837155827084627,-0.08481910838288931,-0.07533612210184515,20.3013552092189,-0.5408595092986808,-0.4803900772987788,1.2516454977385596,-0.004423249959385922,0.0010420526139327535,7.981271940125101,-0.028205399091669747,0.0066447770576747445,3.496091036833958,-0.015498335774309702,0.003641213306066593,22.293255832278877,-0.09882705019721882,0.023218645886736056,0.7035175879396985,0.0035175879396985854,0.0035175879396985854,0.7889447236180904,0.0039447236180903955,0.0039447236180903955,0.8944723618090452,0.0044723618090452,0.0044723618090452,0.6836734693877551,-0.003699239369882368,-0.0035210565164481844,0.689161554192229,0.7185929648241206,-0.0014070351758793676,-0.00020903184809240027,0.7323232323232324,0.6923076923076923,-0.006025641025641071,-0.008025271066336548,0.7013422818791947,18.0,6.0,6.0,22.0,4.0,4.0,25.0,3.0,3.0,0.00020886422942474983,4.948105048047007e-05,9.669614029183323e-05,0.180015071304374,0.18504482450766613,0.18929915798875374
29,1,calib,,,,1.6905032734096783,0.012855265719073472,-0.001380547899824336,5.375272127169836,0.04087572771611647,-0.004389710900222887,5.42220887211373,0.06925781822653754,-0.007490788577292129,17.240929773049125,0.2202182188921924,-0.02381836680435967,1.7472825243397854,0.00038014938644126417,0.027155881584405295,5.555812401611662,0.0012087562522005157,0.08634721722541361,5.738985911997911,0.0021812573451516215,0.15375016286433674,18.248181767055858,0.006935716714661311,0.4888774709826933,1.7231844412913362,0.011539111837465699,0.04088044141207381,5.479188028168545,0.036690769670691736,0.1299870285524536,5.60234041281045,0.06427448416117443,0.22440794913512363,17.813691781358227,0.2043727738562353,0.7135471507655886,0.592964824120603,0.00296482412060306,0.00296482412060306,0.7336683417085427,0.0036683417085426884,0.0036683417085426884,0.7788944723618091,0.003894472361809065,0.003894472361809065,0.7019704433497537,-0.005286629220972006,-0.005751941791986348,0.725925925925926,0.7085427135678392,-0.00323673505371469,0.0023657519651680836,0.7474747474747475,0.7023411371237458,-0.005505273560728274,-0.00399924107425198,0.7281879194630873,21.0,12.0,12.0,26.0,15.0,15.0,34.0,19.0,19.0,-0.00019230700487503176,-0.00027045430299084183,-1.528444430377244e-05,0.12408542710443538,0.13415899181409952,0.12786868707302812
83,1,calib,,,,1.5972681464036071,0.021977059103503116,0.04276136790364604,5.778880260022039,0.07951250596997728,0.15470966814577558,4.939519930434763,0.10737194011075335,0.20676827590256242,17.871072107865096,0.3884692664681211,0.7480829757373613,1.706257574108628,0.025926243450208775,0.050110042162923696,6.173201560258182,0.0938005661906427,0.18129700647709424,5.508308419412767,0.1409743805501833,0.2692199239940596,19.928936079223718,0.510042140866954,0.9740316351245752,1.5908957930045788,0.02148175502383043,0.0447941470957236,5.755825228623308,0.07772050694015054,0.16206421758228107,4.9081436403951155,0.10431113487764065,0.21500468284769703,17.75755339558682,0.3773953419168592,0.7778821109770604,0.6180904522613065,0.0030904522613065533,0.0030904522613065533,0.6884422110552764,0.003442211055276312,0.003442211055276312,0.7487437185929648,0.003743718592964851,0.003743718592964851,0.6728971962616822,0.0041569163238905915,0.0024308750181588623,0.690625,0.6683417085427136,0.0016750418760469454,0.0005620758215115762,0.696969696969697,0.6822742474916388,0.01115571660683079,0.009304280862050374,0.7013422818791947,19.0,10.0,10.0,20.0,5.0,5.0,29.0,10.0,10.0,-0.00046760021044255166,-6.853661990238749e-05,-7.641076345146109e-05,0.19589424160287994,0.19196824589645978,0.1952952886602759
4,1,calib,,,,1.1660297154813513,-0.01615253389101401,-0.040599214331349165,5.455867434165829,-0.07557790549005272,-0.18996422508125121,3.209225771853614,-0.05225804174805537,-0.13297308185739354,15.016007006574318,-0.2445160225001608,-0.6221826916537303,1.2768700500856316,-0.11311858735604763,-0.14365955055185342,5.974490728178449,-0.5292832667647165,-0.6721848106068204,3.5854000223981033,-0.42940441188739564,-0.5539120197614582,16.776130968998533,-2.0091885445101596,-2.5917611788838606,1.1998095809087688,-0.13906170400673012,-0.1610898448330753,5.613923841536091,-0.6506714298586509,-0.7537413727374762,3.3194847692782923,-0.49525055588654476,-0.5802144454855966,15.531910216746578,-2.317283465197537,-2.714830553568408,0.5879396984924623,0.0029396984924623393,0.0029396984924623393,0.7738693467336684,0.003869346733668344,0.003869346733668344,0.8542713567839196,0.004271356783919655,0.004271356783919655,0.6507936507936508,0.0021807049548132618,0.007587394684168913,0.6816976127320955,0.628140703517588,-0.02850090049243703,-0.03129168379459901,0.6666666666666666,0.6287625418060201,-0.02566149826075792,-0.029746913143924303,0.6677852348993288,14.0,5.0,5.0,20.0,10.0,10.0,29.0,17.0,17.0,-8.743206674522262e-05,-0.00010272226712869523,-3.4536593188865225e-05,0.12118918405687484,0.12135627893988765,0.12370612083314114
39,1,calib,,,,1.7041484708816628,-0.026462060722099556,-0.03396538827610862,5.272664499650957,-0.0818740682170942,-0.10508949193120731,5.4967030710910825,-0.14739568630179534,-0.18990448731799603,17.006893262692067,-0.4560447730021373,-0.5875677299924327,1.832903222367466,-0.0044912604840015025,0.00967184654367692,5.671033901683955,-0.013896036711184223,0.029924858536847232,6.252011314931329,-0.02814256184597852,0.06017701350507387,19.34382988038582,-0.0870735674208909,0.18618870845159563,1.7215660699264117,-0.028985219698116405,-0.02913085296077922,5.326554848832146,-0.08968076521981327,-0.09013135702394948,5.593281078170976,-0.16449492521417852,-0.16533350998066876,17.30570726750336,-0.5089501104917318,-0.5115447060940319,0.5527638190954773,0.0027638190954772934,0.0027638190954772934,0.6683417085427136,0.0033417085427135396,0.0033417085427135396,0.7537688442211056,0.0037688442211055717,0.0037688442211055717,0.6537396121883656,-0.0037189513475459623,-0.00412940051935673,0.6833333333333333,0.6381909547738693,-0.006809045226130683,-0.009063620933285388,0.6717171717171717,0.6521739130434783,-0.006159420289855055,-0.009313323360517267,0.6845637583892618,16.0,0.0,0.0,28.0,3.0,3.0,34.0,4.0,4.0,-0.000277909533331067,-1.3113146296390873e-05,-0.00020113864062136857,0.057268113091839545,0.06776426713279715,0.06149774331567848
28,1,calib,,,,1.5640135612035535,0.006469794166443998,-0.005654348911707352,5.343713000778808,0.022105130068683643,-0.019319025448333527,4.777959445941199,0.03081263098064646,-0.027092773607442666,16.32469477363243,0.10527648918387555,-0.092566976492094,1.7106619668454492,-0.026701771434428867,-0.03677059556175055,5.844761720055285,-0.09123105240096585,-0.12563286816931463,5.532622678475051,-0.14972083635407785,-0.20722436447761172,18.90312748478976,-0.5115461908764338,-0.7080165786318382,1.6231583541750758,-0.006460202131751469,-0.005654513302837394,5.545791043431509,-0.022072357283484223,-0.019319587118027393,5.069074994812334,-0.032853254160132295,-0.028744343038178854,17.31933956560881,-0.11224861838045186,-0.0982098387137782,0.5125628140703518,0.002562814070351749,0.002562814070351749,0.6884422110552764,0.003442211055276312,0.003442211055276312,0.7839195979899497,0.008919597989949679,0.008919597989949679,0.6467391304347826,0.000877529349300965,-0.002332228313995488,0.6784741144414169,0.6532663316582915,-0.010894069344214774,-0.016182750144713487,0.6868686868686869,0.6454849498327759,-0.003930742988592972,-0.004125728698925912,0.674496644295302,15.0,3.0,3.0,21.0,6.0,6.0,29.0,8.0,9.0,-0.00016407192612423474,-0.0002100664667373591,-8.626522343814704e-05,0.08855593943405093,0.0885013272319446,0.08895118841250849
52,1,calib,,,,1.5483337018029475,0.008734719840118865,-0.010499805984457877,5.859380479371938,0.03305492017927314,-0.0397345599019685,4.703626005504071,0.04090594433162753,-0.04964734812540694,17.79999645220168,0.15480092658831524,-0.18788114094516928,1.6352783622670615,0.034650755360367214,0.053567652561410606,6.18840635132437,0.13112932910884112,0.20271680283043647,5.130886043331892,0.17474408589800827,0.2676177039336043,19.416882477706963,0.6612864427120684,1.0127493501801084,1.6201854041575603,-0.015205356587620455,-0.01650951475468254,6.131289862792336,-0.05754183963550474,-0.062477183287327875,5.05402726737169,-0.07743551215440458,-0.08413211701410983,19.126024756916394,-0.29304027148627654,-0.3183823251710436,0.507537688442211,0.002537688442211028,0.002537688442211028,0.6934673366834171,0.0034673366834171437,0.0034673366834171437,0.7939698492462312,0.003969849246231116,0.003969849246231116,0.6493506493506493,0.006030286185928158,0.009076944560815536,0.6822916666666666,0.6432160804020101,0.009130867369428586,0.013833776562277134,0.6919191919191919,0.6387959866220736,0.007744233700537673,0.006982860926856738,0.6677852348993288,14.0,-1.0,-1.0,22.0,0.0,0.0,29.0,0.0,0.0,-0.0003734632867999172,-0.00016136545210306778,-0.00018226181409637128,0.05407634137106587,0.060958209347831804,0.05846345304677936
18,1,calib,,,,2.0859611170062693,0.06136141776939574,0.13557855032241162,5.83464486351029,0.17163411057236821,0.3792269595974709,8.052326992149093,0.4792481635852379,1.0209499554448698,22.523175499779345,1.3405057329268253,2.8557006000124616,2.113095541792435,0.07701302388231435,0.10141803183797249,5.910542602404926,0.21541324071429901,0.28367652383664765,8.273813619933332,0.6132733092310021,0.7979659765609126,23.142696067349753,1.7153876620519313,2.231991789510957,1.8693241927168238,0.04336865762731468,0.06209215945594537,5.228689408613724,0.12130653510248823,0.173678069202861,6.483913042643668,0.27518820262021926,0.3903557392253987,18.13616256855403,0.7697293203724982,1.091864603920321,0.49246231155778897,0.0024623115577889765,0.0024623115577889765,0.6130653266331658,0.0030653266331658324,0.0030653266331658324,0.6984924623115578,0.0034924623115578646,0.0034924623115578646,0.6519480519480519,0.014285714285714235,0.017539449797514317,0.703125,0.628140703517588,-0.01005025125628134,-0.0016750418760468344,0.7525252525252525,0.6287625418060201,-0.006688963210702337,-0.010033444816053505,0.7348993288590604,21.0,11.0,11.0,27.0,6.0,6.0,35.0,13.0,13.0,-0.0011554531806944874,0.00026494727378007714,-0.0004259465179522222,0.07986542760034165,0.07993093459318423,0.08216787000760029
