text_index,membership_label,set_split,edgington_score,logistic_score,bestpv_score,cut_T,cut_T_rep1_diff,cut_T_rep2_diff,cal_T,cal_T_rep1_diff,cal_T_rep2_diff,ppl_T,ppl_T_rep1_diff,ppl_T_rep2_diff,calppl_T,calppl_T_rep1_diff,calppl_T_rep2_diff,cut_200,cut_200_rep1_diff,cut_200_rep2_diff,cal_200,cal_200_rep1_diff,cal_200_rep2_diff,ppl_200,ppl_200_rep1_diff,ppl_200_rep2_diff,calppl_200,calppl_200_rep1_diff,calppl_200_rep2_diff,cut_300,cut_300_rep1_diff,cut_300_rep2_diff,cal_300,cal_300_rep1_diff,cal_300_rep2_diff,ppl_300,ppl_300_rep1_diff,ppl_300_rep2_diff,calppl_300,calppl_300_rep1_diff,calppl_300_rep2_diff,cb_const1,cb_const1_rep1_diff,cb_const1_rep2_diff,cb_const2,cb_const2_rep1_diff,cb_const2_rep2_diff,cb_const3,cb_const3_rep1_diff,cb_const3_rep2_diff,cbm_T,cbm_T_rep1_diff,cbm_T_rep2_diff,cbpm_T,cbm_200,cbm_200_rep1_diff,cbm_200_rep2_diff,cbpm_200,cbm_300,cbm_300_rep1_diff,cbm_300_rep2_diff,cbpm_300,lz_bins3,lz_bins3_rep1_diff,lz_bins3_rep2_diff,lz_bins4,lz_bins4_rep1_diff,lz_bins4_rep2_diff,lz_bins5,lz_bins5_rep1_diff,lz_bins5_rep2_diff,slope_600,slope_800,slope_1000,apen_600,apen_800,apen_1000
489,1,calib,,,,2.8100405575672815,1.2318474480821497,1.7077525809695926,5.035971561033499,2.2076367187539647,3.060522883872472,16.610591890323548,11.764400532103476,13.599544535658817,29.76842029782703,21.08339196483713,24.372217454354846,2.9776424475829932,1.1917906973318289,1.7367570018532679,5.336336745949296,2.135849620499176,3.1125027168044515,19.641456255043163,13.676798071355961,16.18278167706972,35.20013789527398,24.51066620653119,29.001726713400224,2.845673009000114,1.2651843065007968,1.7500065825323283,5.099829718376609,2.267380863897495,3.136247751841644,17.213139369246274,12.355810349120489,14.221963951463932,30.848266622413266,22.143278097581103,25.4876769691966,0.2914572864321608,0.0014572864321608092,0.0014572864321608092,0.44221105527638194,0.0022110552763819347,0.0022110552763819347,0.5728643216080402,0.002864321608040288,0.002864321608040288,0.5974842767295597,-0.08069468716368988,-0.15356174837504277,0.5993690851735016,0.5628140703517588,-0.09884006498658704,-0.17675187288697247,0.5454545454545454,0.5919732441471572,-0.09250087939207485,-0.1599733631943333,0.587248322147651,24.0,15.0,15.0,37.0,27.0,27.0,45.0,31.0,31.0,0.00037624278674814145,9.456662191246737e-05,-0.0001691105978045106,0.022130405313451895,0.024168818603410358,0.02583420941594916
298,1,calib,,,,3.2627088343192465,1.4343476774269535,1.9840249152247509,5.286414313833716,2.32400636342595,3.214622647452761,26.120196682016243,19.89651801874002,22.528287311865764,42.32133133288708,32.237396283528135,36.50152880909896,3.348365173987474,1.4461849632454153,2.0373333287988693,5.425199269245527,2.3431857632330777,3.300995773243737,28.456174701632875,21.755687698821923,24.746174818240913,46.10620711150643,35.24972184112919,40.09506805993465,3.2627088343192465,1.4343476774269535,1.9840249152247509,5.286414313833716,2.32400636342595,3.214622647452761,26.120196682016243,19.89651801874002,22.528287311865764,42.32133133288708,32.237396283528135,36.50152880909896,0.2864321608040201,0.001432160804020144,0.001432160804020144,0.45226130653266333,0.002261306532663321,0.002261306532663321,0.5477386934673367,0.0027386934673366836,0.0027386934673366836,0.5686274509803921,-0.10651932005678988,-0.171920137024823,0.5590551181102362,0.5728643216080402,-0.11635873603607005,-0.17004051979429702,0.5555555555555556,0.5686274509803921,-0.10651932005678988,-0.171920137024823,0.5590551181102362,20.0,8.0,8.0,29.0,5.0,5.0,37.0,6.0,6.0,-5.222540713007259e-05,6.5948630850532275e-06,-1.5716372688121995e-05,7.936596070123869e-05,0.0001398081572467902,-0.00011389473326595123
249,1,calib,,,,3.6817982540674166,1.6664211399465247,2.2984809926542296,6.098684224528849,2.7603294956169426,3.80729980378308,39.71775250303649,32.21419595819587,35.72964319319583,65.79014218294388,53.3609380902631,59.1840715470115,3.814619974714591,1.704806161695907,2.3583997296669614,6.318695663637666,2.82391204698095,3.906551699448341,45.35951534437468,37.11280963193776,41.069800567950566,75.13539351522185,61.47520613879259,68.0297310021267,3.6817982540674166,1.6664211399465247,2.2984809926542296,6.098684224528849,2.7603294956169426,3.80729980378308,39.71775250303649,32.21419595819587,35.72964319319583,65.79014218294388,53.3609380902631,59.1840715470115,0.23618090452261306,0.0011809045226130743,0.0011809045226130743,0.38190954773869346,0.0019095477386934512,0.0019095477386934512,0.4824120603015075,0.002412060301507535,0.002412060301507535,0.5762081784386617,-0.0985130111524164,-0.16480793060718713,0.6044776119402985,0.5628140703517588,-0.10552763819095479,-0.16415410385259632,0.5959595959595959,0.5762081784386617,-0.0985130111524164,-0.16480793060718713,0.6044776119402985,26.0,0.0,0.0,41.0,0.0,0.0,48.0,0.0,0.0,-0.00023129136879995176,-0.00032961525383992386,-1.8508254903715346e-05,0.00017638486674709242,-0.00021985158203818855,-6.483093570341936e-05
291,1,calib,,,,2.952015308720184,1.1813743831075043,1.6672039279710302,4.7836874581068045,1.9143958376862575,2.7016738350855856,19.14449694858645,13.269879600827466,15.530510723035272,31.02331132029973,21.50360007603969,25.16691195479812,3.0556144611223615,1.094107584010925,1.6266833360823125,4.951568012300695,1.7729815668610773,2.6360109482297718,21.234229127371034,14.124196184558116,17.05999405616076,34.40968454977595,22.888004660518874,27.645412054862916,2.952015308720184,1.1813743831075043,1.6672039279710302,4.7836874581068045,1.9143958376862575,2.7016738350855856,19.14449694858645,13.269879600827466,15.530510723035272,31.02331132029973,21.50360007603969,25.16691195479812,0.2864321608040201,0.001432160804020144,0.001432160804020144,0.4371859296482412,0.002185929648241214,0.002185929648241214,0.5527638190954773,0.0027638190954772934,0.0027638190954772934,0.5671641791044776,-0.09764029016926545,-0.15864227250842566,0.599250936329588,0.5527638190954773,-0.10889031624286849,-0.15341314250719373,0.5909090909090909,0.5671641791044776,-0.09764029016926545,-0.15864227250842566,0.599250936329588,23.0,12.0,12.0,36.0,16.0,16.0,44.0,14.0,14.0,-3.302865145008023e-05,-0.00029858404691795803,-6.858190311968314e-05,0.00016945494488584956,-0.00022372510708557058,-6.833549267337702e-05
135,1,calib,,,,3.243182301168598,1.3655513439481486,1.8945274074064224,5.660827289312462,2.383507800345859,3.3068114747457558,25.615107167683114,19.07710946305401,21.762866796052723,44.7100052381378,33.29822742642155,37.98609477129203,3.350132992656174,1.3471187608691446,1.883540086169991,5.847504859908959,2.3513345644261436,3.2876336049512576,28.506524550098547,21.09516252266754,24.172082444936507,49.7568428510811,36.82064731229244,42.191271176616446,3.243242984081397,1.3656120268609477,1.8946343025352979,5.660933208578439,2.383613719611836,3.306998055334338,25.616661614161405,19.078663909532303,21.764599258982148,44.712718453809,33.300940642092755,37.98911870658703,0.271356783919598,0.0013567839195979814,0.0013567839195979814,0.4271356783919598,0.0021356783919598277,0.0021356783919598277,0.5326633165829145,0.002663316582914521,0.002663316582914521,0.5679442508710801,-0.10801393728222997,-0.16724738675958184,0.5909090909090909,0.5577889447236181,-0.1080402010050252,-0.1675041876046901,0.5757575757575758,0.5679442508710801,-0.10801393728222997,-0.16724738675958184,0.5909090909090909,19.0,4.0,4.0,32.0,1.0,1.0,35.0,-3.0,-3.0,-0.0005332198139797691,-9.197108050022845e-07,7.392869632638765e-06,0.00030112346023614123,-0.00015012813114179124,-1.7489102663859057e-06
40,1,calib,,,,2.861072795807629,1.2305510797439452,1.6991147273455913,5.063231856823198,2.177702516880194,3.0069181841509858,17.48026964122227,12.373731454531207,14.284084138215576,30.934780213556987,21.897755058927956,25.27850041429665,2.68285007066853,0.9680082027987107,1.4354640180446727,4.747831640213398,1.7130811831346882,2.540336322842694,14.626721135445182,9.070924242548442,11.145489836912244,25.884864069999956,16.052787144388756,19.72413959017197,2.861072795807629,1.2305510797439452,1.699074400103868,5.063231856823198,2.177702516880194,3.006846817153512,17.48026964122227,12.373731454531207,14.283955242271212,30.934780213556987,21.897755058927956,25.278272307534507,0.36180904522613067,0.0018090452261306789,0.0018090452261306789,0.49748743718592964,0.002487437185929642,0.002487437185929642,0.6331658291457286,0.0031658291457286047,0.0031658291457286047,0.5910652920962199,-0.08817999092264794,-0.15064899361806572,0.5482758620689655,0.5979899497487438,-0.07368924824624368,-0.1298898499173664,0.5656565656565656,0.5910652920962199,-0.08817999092264794,-0.15064899361806572,0.5482758620689655,26.0,14.0,14.0,35.0,11.0,11.0,44.0,14.0,14.0,0.0005473075213690796,6.978410652188271e-05,0.00013822010739842955,0.00032884314767755995,-0.00013463403094249315,1.2269317609892028e-05
350,1,calib,,,,3.098969959820591,1.2507594287432413,1.633004536712819,5.1335111073549795,2.0719101841355436,2.705107515163409,22.175098271500964,15.826649271655718,17.843375103581423,36.733532354095075,26.217188576090557,29.5579387585414,3.3456406657731455,1.3114595610211452,1.8858390661293978,5.542126494172037,2.1724612728219843,3.1239334095447853,28.37875113836952,20.732762840733464,24.07364582918725,47.01001819008169,34.344272357910654,39.878517656175404,3.1396283496383286,1.3013520538407992,1.823891014394802,5.200862613966101,2.155717967449324,3.0213151151496502,23.095281893649634,16.809587653457445,19.3677835054696,38.257836528176135,27.84544737377081,32.08315441558225,0.27638190954773867,0.0013819095477386467,0.0013819095477386467,0.4271356783919598,0.0021356783919598277,0.0021356783919598277,0.5577889447236181,0.0027889447236180143,0.0027889447236180143,0.5973684210526315,-0.07937270903935267,-0.1093764469825591,0.6147757255936676,0.592964824120603,-0.0837269052027052,-0.12155938289108315,0.5909090909090909,0.6020066889632107,-0.08413688365782435,-0.13325471259407518,0.6174496644295302,23.0,8.0,8.0,37.0,17.0,17.0,44.0,12.0,12.0,-0.00014524854303176046,-0.00024282540438364352,-7.378495183409158e-05,-0.00018717202235585262,0.0002101096984867823,-6.907159145086439e-05
357,1,calib,,,,2.181757200483016,0.8754286109075875,1.1220005373668198,4.6450314590928725,1.8638157522548635,2.3887753376196805,8.86186465796157,5.169272882864705,5.976195943767463,18.86719572340205,11.005548718357113,12.723513944795242,2.333966168459891,0.9067938247797718,1.29082457780056,4.969089261882349,1.930593304369837,2.748207165639902,10.318786526103379,6.151886569406157,7.480667293765646,21.96902937815558,13.097564954219559,15.926581980275245,2.114004450122786,0.8696263061598493,1.2085746033424913,4.500783668003351,1.8514624582758077,2.573094316793691,8.281337176650005,4.810561371423139,5.808342473214301,17.631233988996783,10.241840339158937,12.366148491359478,0.4472361809045226,0.0022361809045226,0.0022361809045226,0.5829145728643216,0.0029145728643216184,0.0029145728643216184,0.7035175879396985,0.0035175879396985854,0.0035175879396985854,0.6278481012658228,-0.0788522780009282,-0.10822227996584877,0.649746192893401,0.6180904522613065,-0.09118273069608696,-0.1415088799590607,0.6464646464646465,0.6120401337792643,-0.11417021680504291,-0.16660280281695372,0.6577181208053692,25.0,0.0,0.0,35.0,0.0,0.0,44.0,0.0,0.0,-0.00024115492236610235,-0.0004989000092103906,-1.6604907187376332e-05,0.07087681978928817,0.0786424858162258,0.07410987527040369
271,1,calib,,,,2.8620530411782563,1.1564988078434082,1.6656739529184088,5.003854323649401,2.0219581806003952,2.9121716792745684,17.497412995589546,11.992977431954362,14.189296184413676,30.591503515467814,20.967854583019548,24.807776110498082,2.765570540750815,0.967220482639052,1.4728656965415627,4.835169687140498,1.691034486203376,2.5750764495825997,15.888102214950594,9.848428087322645,12.245476236465123,27.777874071171897,17.21844380829919,21.409309446535048,2.8620530411782563,1.1564988078434082,1.6656739529184088,5.003854323649401,2.0219581806003952,2.9121716792745684,17.497412995589546,11.992977431954362,14.189296184413676,30.591503515467814,20.967854583019548,24.807776110498082,0.35175879396984927,0.0017587939698492927,0.0017587939698492927,0.5276381909547738,0.0026381909547738003,0.0026381909547738003,0.6381909547738693,0.0031909547738693256,0.0031909547738693256,0.6083650190114068,-0.05007900375899166,-0.12109136531223419,0.6221374045801527,0.6180904522613065,-0.06862633971864329,-0.10978934740480362,0.6565656565656566,0.6083650190114068,-0.05007900375899166,-0.12109136531223419,0.6221374045801527,22.0,6.0,6.0,33.0,3.0,3.0,41.0,6.0,6.0,-3.108227483607139e-05,0.00014020228653450513,-0.00019329521383309022,0.00013480533558407615,0.00018378111340844328,-8.585827751517172e-05
465,1,calib,,,,3.908813960188842,1.8570782641568946,2.526056161764391,6.5739143875903245,3.1232679897184132,4.248367181149202,49.83980491215049,42.05840938299667,45.853926177843306,83.82149007952582,70.7345975986762,77.11796675364556,4.069318144086131,1.8661862782499514,2.575471646932355,6.843853242326674,3.1385860134203725,4.3314750425680515,58.51704878992823,49.46372585150139,54.06285312889969,98.41503660124293,83.18899347752506,90.92388935314948,3.908813960188842,1.8570782641568946,2.526056161764391,6.5739143875903245,3.1232679897184132,4.248367181149202,49.83980491215049,42.05840938299667,45.853926177843306,83.82149007952582,70.7345975986762,77.11796675364556,0.20100502512562815,0.0010050251256281395,0.0010050251256281395,0.3417085427135678,0.0017085427135677955,0.0017085427135677955,0.4371859296482412,0.002185929648241214,0.002185929648241214,0.5525423728813559,-0.13389830508474576,-0.19774011299435035,0.5884353741496599,0.5376884422110553,-0.12060301507537685,-0.1959798994974874,0.5656565656565656,0.5525423728813559,-0.13389830508474576,-0.19774011299435035,0.5884353741496599,22.0,0.0,0.0,36.0,0.0,0.0,44.0,0.0,0.0,-0.0002783168605689515,-0.00020564633902904112,-6.84152011949829e-05,0.00035656283511986686,-0.00011913993074319507,2.6287545484393604e-05
