idx,membership,set_split,cut_T,cut_T_rep1_diff,cut_T_rep2_diff,cal_T,cal_T_rep1_diff,cal_T_rep2_diff,ppl_T,ppl_T_rep1_diff,ppl_T_rep2_diff,calppl_T,calppl_T_rep1_diff,calppl_T_rep2_diff,cut_200,cut_200_rep1_diff,cut_200_rep2_diff,cal_200,cal_200_rep1_diff,cal_200_rep2_diff,ppl_200,ppl_200_rep1_diff,ppl_200_rep2_diff,calppl_200,calppl_200_rep1_diff,calppl_200_rep2_diff,cut_300,cut_300_rep1_diff,cut_300_rep2_diff,cal_300,cal_300_rep1_diff,cal_300_rep2_diff,ppl_300,ppl_300_rep1_diff,ppl_300_rep2_diff,calppl_300,calppl_300_rep1_diff,calppl_300_rep2_diff,cb_const1,cb_const1_rep1_diff,cb_const1_rep2_diff,cb_const2,cb_const2_rep1_diff,cb_const2_rep2_diff,cb_const3,cb_const3_rep1_diff,cb_const3_rep2_diff,cbm_T,cbm_T_rep1_diff,cbm_T_rep2_diff,cbpm_T,cbm_200,cbm_200_rep1_diff,cbm_200_rep2_diff,cbpm_200,cbm_300,cbm_300_rep1_diff,cbm_300_rep2_diff,cbpm_300,lz_bins3,lz_bins3_rep1_diff,lz_bins3_rep2_diff,lz_bins4,lz_bins4_rep1_diff,lz_bins4_rep2_diff,lz_bins5,lz_bins5_rep1_diff,lz_bins5_rep2_diff,slope_600,slope_800,slope_1000,apen_600,apen_800,apen_1000
263,1,test,1.8937535485430557,0.7623517249147718,1.0612923122042437,3.765864199388476,1.51599085868766,2.110455569411867,6.644261491671799,3.5442623840464016,4.345291400184944,13.212588566295919,7.04801891227513,8.640922327224917,1.971028303352325,0.7472196662185882,1.0740970836168109,3.032351235926654,1.1495687172593665,1.6524570517181707,7.178053911482411,3.7779410108684477,4.7259872121011295,11.043159863819094,5.8122169397976124,7.270749557078661,1.8522705010274532,0.7498887112407193,1.0749957181456464,3.562058655822025,1.4420936754629214,2.067299457972397,6.374275904767164,3.362946060897328,4.198740531495255,12.258222893783008,6.467203963264093,8.07450102210626,0.5125628140703518,-0.0024371859296482556,-0.0024371859296482556,0.38190954773869346,-0.0030904522613065533,-0.0030904522613065533,0.24120603015075381,0.001206030150753823,0.001206030150753823,0.3804034582132565,0.11421640785354426,0.16730472898549498,0.3930635838150289,0.3869346733668342,0.12127051296583169,0.1782535381414585,0.40909090909090906,0.3745819397993311,0.09912284130183524,0.159898958709231,0.3825503355704698,11.0,-1.0,-1.0,15.0,-4.0,-4.0,21.0,-6.0,-6.0,-0.00014413919053031385,-0.00013231677753239128,6.92173484033428e-05,-0.057059702435193316,-0.06687294694653989,-0.06756907569108428
161,1,test,2.900772601075076,1.3618436071317912,1.8106314858962624,4.996546107114963,2.3457593232892093,3.1187910761849493,18.188192159277815,13.528595018408431,15.213498341881673,31.328943432248867,23.30284309390926,26.205068914245942,2.6307372643847415,1.169038918381992,1.6323651059451465,4.42140716703318,1.9647712913983062,2.7434707662943643,13.884002310092333,9.570723559067154,11.170141814175786,23.33445766402073,16.08524967910446,18.77334758685006,2.802876986459329,1.2985665319436872,1.7916060876403266,4.804931976787421,2.2261140547606066,3.0713247216691313,16.492025919089592,11.990977037042146,13.742933304720458,28.272044432725014,20.55596063492939,23.55931423666364,0.5527638190954773,-0.0022361809045226,-0.0022361809045226,0.4321608040201005,-0.002839195979899567,-0.002839195979899567,0.31155778894472363,-0.003442211055276312,-0.003442211055276312,0.3704735376044568,0.09230942077552773,0.14759963731120163,0.3798882681564246,0.35678391959798994,0.09613229052530825,0.15144168253622037,0.33838383838383834,0.35785953177257523,0.0874087805204884,0.1442888977347554,0.35906040268456374,16.0,0.0,0.0,27.0,0.0,0.0,32.0,0.0,0.0,-0.0004846850227746292,-0.0003033530000384285,-0.00012053684605619949,-0.021498679727240066,-0.020696572152238524,-0.019387450714346777
199,1,test,2.9241939744159895,1.3069677200849683,1.8167246362280383,4.77105332667872,2.132421016980738,2.9641296696352204,18.61921243845485,13.580118688839292,15.59252327072949,30.378715031163175,22.157035755474638,25.440432704874432,2.853935403613311,1.22740704836759,1.6827732994260343,4.566296645781298,1.9638512773881445,2.692437279081655,17.3559502868848,12.269763687043705,14.130211180748471,27.769520459015677,19.631621899269927,22.608337889197553,2.9243180386250733,1.306963347967927,1.8172567867032987,4.7712557472303825,2.1324138835266173,2.964997915147487,18.621522559618505,13.5817815657508,15.596068290184826,30.382484176219666,22.159748870435514,25.446216683985767,0.6432160804020101,-0.001783919597989958,-0.001783919597989958,0.48743718592964824,-0.002562814070351749,-0.002562814070351749,0.4120603015075377,-0.0029396984924623393,-0.0029396984924623393,0.41726618705035967,0.12642238094623037,0.18760111528002477,0.4296028880866426,0.4170854271356784,0.12886487575723227,0.18503200476506076,0.4292929292929293,0.41726618705035967,0.12642238094623037,0.18760111528002477,0.4296028880866426,28.0,-11.0,-11.0,38.0,-10.0,-10.0,47.0,-10.0,-10.0,-0.00023639535355548456,-0.00019666854634363225,-0.00010074791559558767,-0.0049142832050534935,-0.005059503311843017,-0.004780765194750458
312,1,test,2.525510674641322,1.095959618419691,1.534163840452385,4.88663899767877,2.1205845871197564,2.968470862887159,12.497275676084108,8.320452064118271,9.802414115141861,24.181119207571022,16.09933624240636,18.966801276043718,2.8469777312432245,1.1946711474060718,1.7102767010672122,4.66717660859545,1.958477290829626,2.8037322968314955,17.235612392393687,12.016608367625235,14.119142145759998,28.2551022826126,19.6993579797135,23.146134665180323,2.7044815846694172,1.2092095571741857,1.6858129611313402,5.070902971255157,2.2672679197015984,3.160899302121263,14.946566152667698,10.486016372658916,12.177061098195265,28.024811536251935,19.661280698735467,22.831989559116124,0.6030150753768844,-0.006984924623115618,-0.006984924623115618,0.48743718592964824,-0.002562814070351749,-0.002562814070351749,0.3869346733668342,-0.0030653266331658324,-0.0030653266331658324,0.38957055214723924,0.12617085842595288,0.18752973582070864,0.3630769230769231,0.40703517587939697,0.11881462450095082,0.1916762443268093,0.4191919191919192,0.38795986622073575,0.10916186955963392,0.17550157923519627,0.38590604026845643,22.0,-12.0,-12.0,33.0,-13.0,-13.0,41.0,-19.0,-19.0,0.00023321091639023293,0.000535456274797127,0.0004419645771044869,-0.030741753783247283,-0.03442435583083814,-0.0391442289011934
89,1,test,2.7324940649429723,1.217180583080941,1.711294320418225,4.703201905720025,2.095025973302953,2.9455005272653088,15.37117596360661,10.820328452193792,12.594652077759637,26.457054385844106,18.624080487412346,21.678067818689314,2.5458062893308626,1.0679851949976868,1.540588521605313,3.9778223270794726,1.6687268671838855,2.407169565008301,12.753506958227685,8.370122671076771,10.021004699386518,19.92735462223076,13.078316673557456,15.657819842791437,2.7325833218214375,1.21747241818065,1.7112614133411606,4.7033555357411405,2.095528283413967,2.945443887205391,15.372548008022752,10.82262230583156,12.595684910315953,26.45941596532401,18.628028696097957,21.679845542604426,0.592964824120603,0.002964824120602949,0.002964824120602949,0.4321608040201005,-0.002839195979899567,-0.002839195979899567,0.321608040201005,-0.0033919597989949812,-0.0033919597989949812,0.37809187279151946,0.0906139186468986,0.1442493346011552,0.36879432624113473,0.38190954773869346,0.1087265903452097,0.1615422689406968,0.3434343434343434,0.37809187279151946,0.0906139186468986,0.14307424646954536,0.36879432624113473,16.0,-2.0,-2.0,25.0,-3.0,-3.0,32.0,-6.0,-6.0,-0.0007615401887060677,-3.2275340538610425e-05,0.00013241294626048318,-0.01427629733814495,-0.015547991769524927,-0.015182051777586025
393,1,test,1.9548651902840959,0.8471425328494524,1.0134228404826566,4.01565903619935,1.7401893408779392,2.0817602191195457,7.062966802970201,4.03551081950441,4.499290331811747,14.508655945017605,8.289694639080487,9.242384573229057,2.0240693954283278,0.7758008238673961,1.1420661143919615,3.4599476844928683,1.3261552544741817,1.9522497681913873,7.569063860689119,4.084758953551477,5.1533296037445755,12.938570702032683,6.982493937694834,8.809110433751412,1.9010659180055571,0.7933546371680191,1.11798263139209,3.7033751649458906,1.545496046431206,2.177888242971604,6.6930248570921975,3.6656033155774685,4.504816107441217,13.038360111218568,7.140785679696368,8.775615793716657,0.46733668341708545,-0.002663316582914521,-0.002663316582914521,0.3668341708542714,-0.0031658291457286047,-0.0031658291457286047,0.27638190954773867,-0.0036180904522613577,-0.0036180904522613577,0.34375,0.10485444177671066,0.14140395894428148,0.33253012048192776,0.3668341708542714,0.1162076044382313,0.1748475264469258,0.3535353535353535,0.34448160535117056,0.1057503866533408,0.15093321825439632,0.33221476510067116,18.0,-5.0,-5.0,30.0,-12.0,-12.0,35.0,-8.0,-8.0,0.0003878713675132391,0.00022283621141750936,-1.0635152745755796e-05,-0.0656849965695816,-0.07162853029922633,-0.07029322241460267
356,1,test,2.457409706878382,1.0934835064875275,1.5214193248898014,3.7031012633605105,1.6477839014812048,2.2926457107786407,11.674531880686015,7.763011273880245,9.12479445897947,17.592497350158187,11.698178279072994,13.750266304545098,2.2382840612136814,0.9487464789299958,1.3127209670487958,3.10872786279678,1.3177034429583274,1.82322356534555,9.377226727125345,5.746119647895728,6.853938017579388,13.023926009896313,7.980721733188512,9.51935835774915,2.5491733674596215,1.1426656538588955,1.5897010972966001,3.7859010407816163,1.6970281988003402,2.360942223707822,12.7965213884066,8.714845285467923,10.186202821524464,19.004734735257326,12.942839532873151,15.128023992363065,0.5577889447236181,-0.00221105527638199,-0.00221105527638199,0.40703517587939697,-0.00296482412060306,-0.00296482412060306,0.3065326633165829,-0.0034673366834171437,-0.0034673366834171437,0.3926380368098159,0.11545580097520636,0.17427068987104044,0.4492307692307692,0.3869346733668342,0.11124545030919009,0.1682368436506405,0.43939393939393945,0.4013377926421404,0.1141925505720236,0.17775603513379779,0.4664429530201343,12.0,-2.0,-2.0,21.0,-9.0,-9.0,28.0,-8.0,-8.0,-0.0007676476400588772,-0.0001988968370814316,-4.1419956194879804e-05,-0.01265591312781389,-0.013645048150712213,-0.013382795867114439
193,1,test,1.8801866991316039,0.8072795375730715,0.8412282102514073,4.026594523803966,1.7288641424131264,1.801568379476465,6.554728510081326,3.630861199152562,3.728456622753053,14.037560172032576,7.775826638893098,7.984836307134858,2.206084744593869,0.8446809647544284,1.227637953726689,3.8703241133225776,1.4818964293937347,2.1537507960117352,9.080095812489962,5.178429272375115,6.419774816047638,15.929992653491162,9.084963635745815,11.262762835171294,2.101677848040903,0.8637207833120106,1.2330244680052793,3.8445326488553104,1.5799770426439221,2.2555325634242918,8.179883005783363,4.731321929411861,5.796184250844191,14.96320062033542,8.654857187948526,10.602776068617423,0.4824120603015075,-0.0025879396984924696,-0.0025879396984924696,0.35678391959798994,-0.0032160804020100464,-0.0032160804020100464,0.27135678391959794,-0.0036432160804020786,-0.0036432160804020786,0.3188405797101449,0.09029869760052756,0.09792171362998847,0.29668049792531115,0.3316582914572864,0.09105678769788794,0.13967164704994084,0.3232323232323232,0.33444816053511706,0.0923780436736813,0.1386750793337822,0.325503355704698,16.0,-4.0,-4.0,25.0,-5.0,-5.0,32.0,-5.0,-5.0,3.0193077440872417e-05,0.00016766842000587662,0.00016809228701210378,-0.12886050710991714,-0.12310131983464334,-0.13873543573892988
416,1,test,2.596695124327353,1.1901379438817503,1.4773230031395237,4.721263862413369,2.1638871706940916,2.686041823890043,13.419315500616177,9.33743748504493,10.356385050334737,24.398755455665775,16.977159063718055,18.829791000608612,2.2248389854170654,0.9195170901809684,1.3221731642368484,3.708064975695109,1.5325284836349473,2.203621940394747,9.251992978177583,5.563116643847797,6.785824257469747,15.41998829696264,9.271861073079663,11.309707095782912,2.3960973605523264,1.0710390042190618,1.4960933708854265,4.179239582358709,1.8680912864285961,2.609465181776907,10.980240733329907,7.217835824581504,8.520627809156263,19.151582674412627,12.589248531246806,14.861560132249295,0.5025125628140703,-0.0024874371859296973,-0.0024874371859296973,0.3869346733668342,-0.0030653266331658324,-0.0030653266331658324,0.2864321608040201,-0.003567839195979916,-0.003567839195979916,0.39097744360902253,0.10436918328361577,0.14953071829132947,0.414572864321608,0.35678391959798994,0.10114482185362905,0.15645002978162936,0.3535353535353535,0.3745819397993311,0.10413118854724424,0.16879773512747343,0.38926174496644295,18.0,-1.0,-1.0,23.0,0.0,0.0,32.0,-2.0,-2.0,-0.0003457681723655714,-0.0008263479374724308,-0.00010182754866841565,-0.030604389748956073,-0.027723893661544707,-0.02976335026967014
55,1,test,2.9734818300352717,1.4000517303717133,1.9179670020073323,5.010113220470389,2.3589912717222017,3.2316430307794777,19.559905436012013,14.736741651015539,16.686451328135078,32.95710094012983,24.83040031609467,28.11552758028239,2.9246050664267607,1.3863037154736302,1.8911121182406057,4.755455392563839,2.2541523828839516,3.0749790540497655,18.626868221442944,13.97019472645707,15.816001301540856,30.287590603972266,22.71576378285702,25.717075287058304,2.973897925045398,1.4006792977044566,1.9185321232148642,5.010814312062794,2.3600486796938105,3.2325952213072373,19.568045908550033,14.745901981361882,16.695019988705806,32.97081707878978,24.845834845308374,28.129965186449507,0.6633165829145728,-0.0016834170854271857,-0.0016834170854271857,0.5175879396984925,-0.002412060301507535,-0.002412060301507535,0.3919597989949749,-0.0030402010050251116,-0.0030402010050251116,0.39591836734693875,0.09652936531027889,0.1720377703320134,0.39344262295081966,0.39698492462311563,0.10124557625218833,0.16660095133430097,0.38888888888888884,0.39591836734693875,0.09652936531027889,0.1720377703320134,0.39344262295081966,20.0,0.0,0.0,30.0,0.0,0.0,41.0,0.0,0.0,-0.0002559052679203372,-0.00010324179637527033,-5.8699015010621084e-05,-1.0066742095027337e-05,-8.484196204427974e-05,-0.00010243434826673337
